"id","startdate","datestamp","A1","A1_other","A1B_1","A1B_2","A2","A3","A4","P1","P2","P3","P3B","P4_1","P4_2","P4_3","P4_4","P4_5","P6","S1_1_1","S1_1_2","S1_1_3","S1_2_1","S1_2_2","S1_2_3","S1_3_1","S1_3_2","S1_3_3","S1_4_1","S1_4_2","S1_4_3","S1_5_1","S1_5_2","S1_5_3","S1_6_1","S1_6_2","S1_6_3","S1_7_1","S1_7_2","S1_7_3","S1_8_1","S1_8_2","S1_8_3","S1_9_1","S1_9_2","S1_9_3","S1_10_1","S1_10_2","S1_10_3","S1B_11_1","S1B_11_2","S1B_11_3","S1B_12_1","S1B_12_2","S1B_12_3","S1B_13_1","S1B_13_2","S1B_13_3","S1B_14_1","S1B_14_2","S1B_14_3","S1B_15_1","S1B_15_2","S1B_15_3","S1B_16_1","S1B_16_2","S1B_16_3","S1B_17_1","S1B_17_2","S1B_17_3","S1B_18_1","S1B_18_2","S1B_18_3","S1B_19_1","S1B_19_2","S1B_19_3","S1B_20_1","S1B_20_2","S1B_20_3","S1C_21_1","S1C_21_2","S1C_21_3","S1C_22_1","S1C_22_2","S1C_22_3","S1C_23_1","S1C_23_2","S1C_23_3","S1C_24_1","S1C_24_2","S1C_24_3","S1C_25_1","S1C_25_2","S1C_25_3","S1C_26_1","S1C_26_2","S1C_26_3","S1C_27_1","S1C_27_2","S1C_27_3","S1C_28_1","S1C_28_2","S1C_28_3","S1C_29_1","S1C_29_2","S1C_29_3","S1C_30_1","S1C_30_2","S1C_30_3","S1D_31_1","S1D_31_2","S1D_31_3","S1D_32_1","S1D_32_2","S1D_32_3","S1D_33_1","S1D_33_2","S1D_33_3","S1D_34_1","S1D_34_2","S1D_34_3","S1D_35_1","S1D_35_2","S1D_35_3","S1D_36_1","S1D_36_2","S1D_36_3","S1D_37_1","S1D_37_2","S1D_37_3","S1D_38_1","S1D_38_2","S1D_38_3","S1D_39_1","S1D_39_2","S1D_39_3","S1D_40_1","S1D_40_2","S1D_40_3","S1E_41_1","S1E_41_2","S1E_41_3","S1E_42_1","S1E_42_2","S1E_42_3","S1E_43_1","S1E_43_2","S1E_43_3","S1E_44_1","S1E_44_2","S1E_44_3","S1E_45_1","S1E_45_2","S1E_45_3","S1E_46_1","S1E_46_2","S1E_46_3","S1E_47_1","S1E_47_2","S1E_47_3","S1E_48_1","S1E_48_2","S1E_48_3","S2_1","S2_2","S3_1","S3_2","S4","S5","S6_1","S6_2","S6_3","S6_4","S6_6","S6_7","S6_5","S6OTH1","S6OTH2","S7_1","S7_2","S7_3","S8_1","S8_2","S8B_1","S9","S10","S11","S11B","Q1_1","Q1_2","Q1_3","Q2","Q3","Q3A","Q3A2","Q4","Q4B","Q5","Q5B","Q01","Q02","Q03","Q04","Q05","Q11","Q11OTH","Q21_1","Q21_2","Q21_3","Q31","Q31B","Q32_1","Q411","Q412","Q422","Q43","Q51A_1","Q51A_2","Q51A_3","Q51B_1","Q51B_2","Q51B_3","Q521","Q522_1","Q522_2","Q522_3","Q522_4","Q522_5","Q522_6","Q522_7","Q522OTH","Q531","Q532_1","Q532_2","Q532_3","CODS1_4_3","CODS1_6_3","CODS1_10_3","CODS1B_11_3","CODS1B_13_3","CODS1B_14_3","CODS1B_15_3","CODS1B_16_3","CODS1B_17_3","CODS1B_18_3","CODS1B_19_3","CODS1C_21_3","CODS1C_22_3","CODS1C_23_3","CODS1C_24_3","CODS1C_25_3","CODS1C_26_3","CODS1C_27_3","CODS1C_30_3","CODS1D_31_3","CODS1D_32_3","CODS1D_36_3","CODS1D_37_3","CODS1D_38_3","CODS1D_39_3","CODS6OTH1","CODS6OTH2","CODS10","CODS11B","CODQ3A2","CODQ4B","CODQ5B","CODQ11OTH","CODQ522OTH","answersurvey","pid","nattempts","dayinterview","distrito","Gradex","I_Male","I_Agey","I_Ethnicity_Mestizo","I_Ethnicity_Blanco","I_Ethnicity_Indigena","I_Ethnicity_Afroecuatoriano","I_Ethnicity_Montubio","I_Ethnicity_Otro","I_Ethnicity_Mulato","I_Language_Esp_idioma_extr","I_Language_Nativa_idioma_extr","I_Language_Nativa_y_esp","I_Language_Solo_esp","I_Language_Solo_lengua_nativa","I_10_Income","IV_Mother_edu_Bachiller","IV_Mother_edu_LicenciaturaUnive","IV_Mother_edu_Maestria","IV_Mother_edu_PhD","IV_Mother_edu_Secundariaomenor","IV_Mother_work","IV_Mother_business","IV_Mothers_employees","IV_Father_work","IV_Father_edu_Bachiller","IV_Father_edu_LicenciaturaUnive","IV_Father_edu_Maestria","IV_Father_edu_PhD","IV_Father_edu_Secundariaomenor","IV_Father_business","IV_Fathers_employees","IV_Sibling_work","IV_Sibling_edu_Bachiller","IV_Sibling_edu_LicenciaturaUniv","IV_Sibling_edu_Maestria","IV_Sibling_edu_PhD","IV_Sibling_edu_Secundariaomeno","IV_Sibling_business","IV_Siblings_employees","havephone","dadphone","mumphone"
3672,4/19/2020 18:13:40,4/19/2020 18:29:51,1,,,,4/19/2020,1,40001017,1,1,1,,1,1,1,1,1,10,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,9,,,9,,,9,,,9,,,9,,,7,,,7,,,8,,,9,,,3,22,,3,,,3,,,23,,,23,,,22,,,7,,,7,,,7,,,8,,,9,,,9,,,22,,,22,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,0,2,1,2,2,2,1,1,2,1,"Watsapp",,1,1,1,0,0,4,"Física","Diseño de páginas web",2,,,,,1,2,,,2,,2,,4,4,4,4,5,4,,0,1,0,"Estresada",9,7,2,,,3,,,,1,,1,1,,,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,31,,,,,,,1,40001017,2,19,"17D10","2","0","16","1","0","0","0","0","0","0","0","0","0","1","0","-.2801607","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0",1,0,0
2936,4/14/2020 17:03:34,4/14/2020 17:15:43,1,,,,4/14/2020,9,40001018,1,1,1,,1,1,1,1,2,12,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,20,,,9,,,9,,,17,,,17,,,17,,,17,,,17,,,8,,,3,,,3,,,3,,,20,,,20,,,20,,,20,,,20,,,22,,,22,,,8,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,0,2,1,2,1,2,1,2,2,1,"Whatsapp","Zoom",2,1,1,2,30,3,"Artística","Collage sobre el coronavirus",1,"Aprender sobre mantenimiento de computadoras",1,,,1,2,,,2,,2,,1,1,3,4,4,4,,1,0,0,"Intranquilo",3,4,2,,,1,,,,2,,,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,28,8,,,,,,1,40001018,1,14,"17D10","2","1","15","1","0","0","0","0","0","0","0","0","0","0","1","-.6417537","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","6","0","1","0","0","0","0","0","0",1,0,0
3880,4/25/2020 16:21:39,4/25/2020 16:33:19,1,,,,4/25/2020,3,40001019,1,1,1,,2,1,1,1,1,4,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,8,,,17,,,17,,,17,,,17,,,22,,,22,,,8,,,8,,,23,,,23,,,23,22,,23,22,,23,22,,23,22,,23,,,23,,,23,,,23,,,8,,,8,,,20,,,20,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,3,0,2,1,1,2,2,2,1,2,2,,,1,1,1,3,0,4,"Ninguna","Ninguna",2,,1,,,1,2,,,2,,2,,2,1,5,5,5,5,,0,0,1,"Angustiado",1,2,1,,,,,1,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,1,40001019,2,25,"17D10","2","1","15","1","0","0","0","0","0","0","0","0","0","1","0",".003220125","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",1,0,0
2792,4/14/2020 09:45:04,4/14/2020 10:03:24,1,,,,4/14/2020,2,40001020,1,1,1,,1,1,1,1,2,11,1,,,1,,,1,,,1,,,1,,,22,,,9,,,9,,,9,,,8,,,15,,,15,,,15,,,15,,,20,,,20,,,20,,,20,,,20,,,17,,,17,,,8,,,22,,,22,,,22,,,22,,,21,,,21,,,21,,,21,,,3,,,3,,,22,,,22,,,22,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,5,0,5,0,2,1,2,2,2,1,1,2,1,"WHATSAPP",,1,1,1,4,0,4,"QUIMICA","REALUZAR EJERCICIOS DE QUIMICA",2,,1,,,1,2,,,1,"NIVELARSE TODAS LAS MATERIAS",2,,1,2,3,5,5,4,,1,1,0,"FRUSTRADO",1,5,2,,,3,,,,,1,,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,,2,,,,1,40001020,1,14,"17D10","2","1","15","1","0","0","0","0","0","0","0","0","0","1","0","-.6192631","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",1,0,0
1529,4/7/2020 10:41:09,4/7/2020 10:51:29,4,,,,4/7/2020,5,40001021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40001021,1,7,"17D10","2","0","17","1","0","0","0","0","0","0","0","0","0","1","0",".09469902","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0",1,0,0
2152,4/9/2020 16:37:00,4/9/2020 16:51:38,1,,,,4/9/2020,5,40001022,1,1,1,,1,2,1,1,1,9,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,2,,,15,,,15,,,15,,,15,,,15,,,15,,,15,,,17,,,8,,,8,,,3,,,3,,,3,,,20,,,20,,,3,,,3,,,3,,,3,,,3,,,3,,,8,,,8,,,3,22,,3,22,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,0,2,1,2,2,2,1,1,2,1,"WHATSAPP",,1,1,1,4,0,3,"LENGUAJE","CONJUGAR VERBOS EN INGLES",2,,4,,,1,2,,,2,,2,,2,2,4,4,4,4,,1,1,0,"PREOCUPADO",3,6,2,,,1,,,,,1,,1,,,,1,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,7,,,,,,,1,40001022,2,9,"17D10","2","1","16","1","0","0","0","0","0","0","0","0","0","1","0","-.8225502","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1,0,0
2891,4/14/2020 15:38:07,4/14/2020 15:41:33,3,,,,4/14/2020,5,40001023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40001023,1,14,"17D10","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0","11.58717","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","NA","0","0","0","0","0","NA","NA",1,0,0
2954,4/14/2020 17:44:32,4/14/2020 17:56:07,1,,,,4/14/2020,7,40001024,1,1,1,,1,1,1,1,1,1,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,17,,,17,23,,17,23,,17,23,,17,23,,17,23,,17,23,,17,23,,17,22,,17,22,,17,22,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,0,1,1,2,2,2,1,1,2,1,"WHATSAPP",,1,1,1,8,0,5,"QUIMICA","NINGUNA",2,,1,2,,1,2,,,2,,2,,4,4,4,4,5,4,,1,1,0,"DESSESPERADA",3,10,2,,,3,,,,,,1,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,97,,,,,,,1,40001024,1,14,"17D10","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0","-.4039416","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","NA","0","0","0","0","0","NA","NA",1,0,0
2181,4/9/2020 17:22:11,4/9/2020 17:49:23,1,,,,4/9/2020,2,40001025,1,1,1,,1,1,1,1,2,11,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,8,,,15,,,15,,,15,,,15,,,15,,,20,,,20,,,13,,,8,,,17,15,,17,22,,17,22,,17,22,,17,22,,17,22,,20,,,20,,,20,,,20,,,22,,,22,,,8,,,7,,,7,,,7,,,20,,,20,,,2,,,2,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,2,0,2,1,2,1,2,1,1,2,2,,,1,1,1,4,0,4,"QUIMICA","QUIMICA VEDEO CONFERENCIAS",2,,3,,,1,2,,,2,,2,,3,4,4,3,5,4,,0,0,1,"INSEGURA",7,7,2,,,2,,,,1,1,,1,,,,1,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,1,40001025,1,9,"17D10","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0","-.6417537","1","0","0","0","0","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0",1,0,0
2625,4/11/2020 16:22:18,4/11/2020 16:46:33,1,,,,4/11/2020,2,40001026,1,1,1,,1,1,1,1,1,6,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,9,,,8,,,9,,,7,,,7,,,7,,,8,,,8,,,22,2,,22,23,,22,23,,22,23,,22,23,,22,23,,22,23,,22,23,,20,,,20,,,20,,,8,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,4,0,2,1,2,2,2,1,1,2,2,,,1,1,1,0,0,3,"MODULOS Y SISTEMAS OPERATIVOS","VIDEOS DE MESOR",2,,1,,,1,2,,,1,"Aprender indagar mas sobre la materia de ingles",2,,2,2,4,5,5,7,"ESTAR ENCERRADA AISLAMIENTO",1,0,0,"DESESPERADA",3,6,2,,,1,,,,1,,,1,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,2,,7,,1,40001026,1,11,"17D10","2","0","16","1","0","0","0","0","0","0","0","0","0","1","0",".5006286","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0",1,0,0
5375,4/14/2020 17:09:50,4/14/2020 17:18:11,1,,,,4/14/2020,1,40001027,1,1,1,,1,1,1,1,1,2,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,3,,,3,,,3,,,3,,,3,,,3,,,7,,,7,,,8,,,2,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,4,0,1,0,2,1,1,2,2,1,,,2,,,1,1,1,2,45,3,"fisica","matematicas",2,,4,,,1,2,,,2,,2,,3,4,4,3,3,1,,1,0,0,"estudiar y hacer actividades",2,6,1,,,,1,1,1,,,,1,1,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,40001027,1,14,"17D10","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0","-.4834477","0","0","0","0","1","1","1","0","1","1","0","0","0","0","1","0","NA","0","0","0","0","0","NA","NA",1,0,0
1687,4/7/2020 18:25:34,4/7/2020 18:38:51,1,,,,4/7/2020,7,40001028,1,1,1,,1,1,1,1,1,11,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,9,,,17,22,,17,22,,17,23,,17,23,,17,23,,17,23,,17,,,17,,,17,,,8,,,17,22,,22,23,,22,23,,22,23,,3,20,,3,20,,3,20,,22,23,,22,23,,22,23,,22,23,,22,23,,22,23,,8,,,22,,,22,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,0,2,1,2,2,2,1,1,2,1,"WhatsApp",,1,1,1,4,0,3,"Ninguna","Ninguna",2,,1,,,1,2,,,2,,2,,2,2,4,4,4,4,,1,0,0,"Preocupado",1,8,1,,,,1,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,97,,,,,,,1,40001028,1,7,"17D10","2","1","15","1","0","0","0","0","0","0","0","0","0","1","0","-.6417537","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0",1,0,0
3025,4/15/2020 11:07:26,4/15/2020 11:27:39,1,,,,4/15/2020,9,40001029,1,1,1,,1,1,1,1,2,9,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,17,,,17,,,17,,,8,,,2,,,20,,,20,,,20,,,3,,,8,,,1,,,20,,,20,,,20,,,20,,,20,,,20,,,20,,,20,,,20,,,20,,,8,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,2,1,1,2,2,1,2,2,1,"Whatsapp",,1,1,1,1,30,3,"Química","Realizar ejercicios de átomos y moléculas",1,"Hacer deporte y bajar de peso",4,,,1,2,,,2,,2,,1,2,4,4,4,4,,1,0,0,"Frustrado",9,3,2,,,1,,,,2,,,1,,1,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,30,23,,,,,,1,40001029,1,15,"17D10","2","1","17","0","0","1","0","0","0","0","0","0","1","0","0","-.08609749","0","0","0","0","1","1","0","2","NA","0","0","0","0","0","NA","NA","0","0","0","0","0","1","0","0",1,0,0
2632,4/11/2020 16:37:33,4/11/2020 16:52:55,1,,,,4/11/2020,5,40001030,1,1,1,,1,1,1,1,1,4,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,8,,,17,,,17,,,17,22,,17,22,,17,22,,17,,,17,,,17,,,8,,,8,,,20,,,20,,,23,22,,23,,,23,,,23,,,3,22,,3,22,,3,,,3,,,8,,,8,,,23,,,23,,,23,,,23,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,3,0,2,1,1,1,2,1,1,2,2,,,1,1,1,4,0,4,"LENGUAJE","OPINIONES Y DEBATES DE FILOSOFIA",1,"ESTUDIAR PARA MEJORAR NOTAS",2,,,1,2,,,1,"INVESTIGAR PLATAFORMAS UNIVERSITARIAS",2,,2,2,4,4,4,4,,0,1,0,"FELIZ",2,8,2,,,1,,,,,1,,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,9,,3,,,,1,40001030,1,11,"17D10","2","1","15","1","0","0","0","0","0","0","0","0","0","1","0","1.431144","1","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0",1,0,0
4376,5/4/2020 21:36:17,5/4/2020 21:37:01,8,"BUZON",,,5/4/2020,6,40001031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40001031,2,34,"17D10","2","1","15","1","0","0","0","0","0","0","0","0","0","1","0",".3423226","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0",0,0,1
2834,4/14/2020 12:01:44,4/14/2020 12:15:41,1,,,,4/14/2020,5,40001032,1,1,1,,2,1,1,1,1,5,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,15,,,15,,,9,,,9,,,17,,,17,,,17,,,17,22,,17,22,,17,,,17,,,8,,,9,,,9,,,23,,,23,,,3,,,3,,,3,,,3,,,3,,,7,,,7,,,8,,,9,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,0,1,1,2,1,2,1,1,2,1,"WHATSAPP",,1,1,1,4,30,4,"INGLES Y MATEMATICAS","RESOLVER EJERCICIOS DE MATEMATICAS",1,"APRENDER MAS COMPUTACION",1,,,1,2,,,1,"RECIBIR CURSOS",2,,1,1,4,4,4,4,,1,0,0,"TRANQUILA",10,8,3,1,1,,,,,,1,,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,3,8,,1,,,,1,40001032,1,14,"17D10","2","0","16","1","0","0","0","0","0","0","0","0","0","1","0",".03645128","1","0","0","0","0","0","1","0","1","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0",1,0,0
2963,4/14/2020 17:56:50,4/14/2020 18:07:46,1,,,,4/14/2020,7,40001033,1,1,1,,1,1,1,1,1,3,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,3,23,,3,22,,17,23,,17,23,,17,23,,17,23,,3,,,3,,,3,,,3,,,20,,,20,,,8,,,22,23,,22,23,,22,23,,2,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,5,0,2,1,2,2,2,1,1,2,1,"WHATSAPP",,1,1,1,7,0,3,"NINGUNA","NINGUNA",2,,2,,,1,2,,,2,,1,"BUSCAR OPCIONES DE CARRERAS Y UNIVERSIDAD",2,2,4,5,5,1,,0,0,1,"DESESPERADO",3,3,1,,,,,1,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,97,,,,3,,,1,40001033,1,14,"17D10","2","1","15","1","0","0","0","0","0","0","0","0","0","1","0",".1615261","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0",1,0,0
2664,4/11/2020 17:56:37,4/11/2020 18:14:20,1,,,,4/11/2020,1,40001034,1,1,1,,1,2,1,1,2,1,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,9,,,9,,,9,,,9,,,20,,,20,,,7,,,7,,,7,,,8,,,9,,,9,,,22,,,22,,,22,,,3,,,3,,,3,,,3,,,20,,,20,,,20,,,20,,,8,,,9,,,9,,,3,,,3,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,2,0,1,1,1,2,2,1,1,2,1,"Watsapp","mail",1,1,1,0,0,4,"Química","Resúmenes de las materias",2,,,,,1,2,,,2,,2,,3,3,4,4,5,4,,0,1,0,"Preocupada",3,8,1,,,,,,1,,,,1,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,3,,,,,,,1,40001034,1,11,"17D10","2","0","16","1","0","0","0","0","0","0","0","0","0","1","0","-.6417537","0","0","0","0","1","0","0","0","NA","0","0","0","0","0","NA","NA","0","0","0","0","0","1","0","0",0,0,1
4096,5/1/2020 14:26:26,5/1/2020 14:42:25,1,,,,5/1/2020,6,40001035,1,1,1,,1,1,1,2,2,9,1,,,1,,,1,,,1,,,1,,,1,,,8,,,2,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,98,,,98,,,8,,,17,,,17,,,17,,,20,,,20,,,20,,,20,,,20,,,20,,,20,,,20,,,8,,,22,,,22,,,22,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,0,2,0,2,1,2,2,2,1,1,2,1,"TEABAMF",,1,1,1,5,0,3,"QUIMICA","BIOLOGIA EXPLICA CON EJEMPLOS",2,,2,,,1,2,,,2,,2,,1,2,5,5,5,3,,1,1,0,"ENSERRADO",9,8,1,,,,1,,,,,,1,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,40001035,1,31,"17D10","2","1","16","1","0","0","0","0","0","0","0","0","0","1","0",".3987859","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0",1,0,0
1863,4/8/2020 17:06:43,4/8/2020 17:17:11,1,,,,4/8/2020,10,40001036,1,1,1,,2,1,1,1,2,2,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,2,,,9,,,9,,,17,,,17,,,17,,,17,,,7,,,7,,,8,,,8,,,8,,,9,,,9,,,9,,,9,,,9,,,9,,,9,,,9,,,9,,,7,,,8,,,8,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,2,1,2,2,2,2,2,2,1,"WhatsApp",,1,1,1,1,0,3,"Lenjuage","Organizadores gráficos en lenguaje",1,"Matematicas",1,,,1,2,,,2,,2,,2,2,5,5,5,4,,0,1,0,"Estresado",1,4,3,1,1,,,,,1,,,1,,,,,,,1,"enfermarme del coronavirus",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,13,6,,,,,7,1,40001036,1,8,"17D10","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0","-.4834477","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",0,1,1
1319,4/6/2020 11:07:02,4/6/2020 11:24:15,1,,,,4/6/2020,5,40001037,1,1,1,,2,2,1,1,2,1,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,2,,,9,,,3,,,3,,,3,,,3,,,3,,,3,,,8,,,8,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,8,,,2,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,30,2,1,2,2,2,2,2,2,1,"WHATSAPP",,2,2,1,0,0,4,"CIUDADANIA","SOPORTE TECNICO CONSULTAS",2,,4,,,1,2,,,2,,2,,3,2,5,5,4,4,,1,0,0,"TEMEROSO",7,5,2,,,3,,,,,1,,1,,,,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,18,,,,,,,1,40001037,2,6,"17D10","2","1","16","0","0","1","0","0","0","0","0","0","0","1","0","-1.602046","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",0,0,1
