Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
518795,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2012-2014,01/02/2012,13.9,
628536,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2015-2017,01/01/2015,15.9,
334203,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2014-15,12/01/2014,10.6,
334239,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2014-15,12/01/2014,10.4,
334329,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2014-15,12/01/2014,9.3,
605984,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2018,01/01/2018,7.8,
823512,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Winter 2021-22,12/01/2021,6.7,
823513,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2022,06/01/2022,6.1,
605985,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2018,06/01/2018,8.8,
669900,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2020,06/01/2020,7.3,
213968,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2014,06/01/2014,8.6,
170201,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Annual Average 2009,12/01/2008,10.3,
170319,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Annual Average 2011,12/01/2010,10.1,
650007,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Winter 2018-19,12/01/2018,6.8,
213979,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2014,06/01/2014,8.2,
334201,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Annual Average 2015,01/01/2015,9.8,
649914,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2018-19,12/01/2018,8.2,
649950,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2018-19,12/01/2018,7.3,
669952,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2020,01/01/2020,6.3,
169563,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2013,06/01/2013,10.1,
606038,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2018,01/01/2018,6.9,
410986,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Annual Average 2016,12/31/2015,8.5,
212815,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Summer 2014,06/01/2014,9.8,
334103,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Summer 2015,06/01/2015,10,
649864,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2019,01/01/2019,6,
628532,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,5,Staten Island,2015-2017,01/01/2015,15,
131528,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,304,Upper West Side,2009-2011,01/01/2009,11.6,
826335,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Winter 2021-22,12/01/2021,20.6,
216390,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2013,06/01/2013,30.3,
216389,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2012,06/01/2012,33.5,
216612,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2013,06/01/2013,36.9,
826993,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2022,06/01/2022,37.6,
827011,386,Ozone (O3),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2022,06/01/2022,34.9,
605325,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2018,06/01/2018,30.2,
667741,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Annual Average 2020,01/01/2020,15.6,
643605,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2018-19,12/01/2018,21,
216319,386,Ozone (O3),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2014,06/01/2014,27.4,
216613,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2014,06/01/2014,36.3,
216505,386,Ozone (O3),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2014,06/01/2014,30.7,
216391,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2014,06/01/2014,30.3,
216571,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2014,06/01/2014,32,
667461,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Summer 2020,06/01/2020,8.4,
172638,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Annual Average 2010,12/01/2009,19.1,
667460,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2019-20,12/01/2019,20.1,
219982,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2014,06/01/2014,27,
222502,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2014,06/01/2014,32.6,
222436,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2014,06/01/2014,29.9,
222562,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2014,06/01/2014,26.9,
222478,386,Ozone (O3),Mean,ppb,UHF42,206,Borough Park,Summer 2014,06/01/2014,30.7,
219980,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2012,06/01/2012,29.2,
222435,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2013,06/01/2013,29.9,
743721,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2021,06/01/2021,29.2,
650971,386,Ozone (O3),Mean,ppb,UHF34,204,East New York,Summer 2019,06/01/2019,32.6,
338221,386,Ozone (O3),Mean,ppb,UHF34,204,East New York,Summer 2015,06/01/2015,32.6,
650982,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2019,06/01/2019,25.6,
336638,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Summer 2015,06/01/2015,13.9,
643466,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Summer 2019,06/01/2019,12,
667352,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Winter 2019-20,12/01/2019,25.5,
336668,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2015,06/01/2015,18.6,
643496,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2019,06/01/2019,16.7,
667412,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Winter 2019-20,12/01/2019,26.8,
602836,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2017-18,12/01/2017,22.8,
643450,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2019,01/01/2019,15.2,
171566,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Winter 2008-09,12/01/2008,30,
643465,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Annual Average 2019,01/01/2019,15.8,
130738,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,??g/m3,UHF42,106,High Bridge - Morrisania,2005,01/01/2005,3.6,
130748,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,??g/m3,UHF42,209,Bensonhurst - Bay Ridge,2005,01/01/2005,2.7,
315674,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,??g/m3,UHF42,409,Southeast Queens,2011,01/01/2011,1.8,
315653,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,??g/m3,UHF42,209,Bensonhurst - Bay Ridge,2011,01/01/2011,2,
799852,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,??g/m3,UHF42,410,Rockaways,2014,01/01/2014,1.1,
799851,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,??g/m3,UHF42,409,Southeast Queens,2014,01/01/2014,1.4,
315635,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,??g/m3,Borough,3,Manhattan,2011,01/01/2011,2.4,
799830,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,??g/m3,UHF42,209,Bensonhurst - Bay Ridge,2014,01/01/2014,1.5,
799827,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,??g/m3,UHF42,206,Borough Park,2014,01/01/2014,1.6,
827448,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310,Lower Manhattan,2017-2019,01/01/2017,33,
518893,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,106,High Bridge - Morrisania,2012-2014,01/02/2012,232.5,
518914,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,114.8,
216592,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2011,06/01/2011,33.1,
651007,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2019,06/01/2019,27,
338269,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2015,06/01/2015,31.2,
651019,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2019,06/01/2019,30.3,
338301,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2015,06/01/2015,31.4,
216482,386,Ozone (O3),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2009,06/01/2009,27.4,
216578,386,Ozone (O3),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2009,06/01/2009,25.4,
216338,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2009,06/01/2009,22.8,
216398,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2009,06/01/2009,25.6,
216326,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2009,06/01/2009,21.3,
334215,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Winter 2014-15,12/01/2014,10.3,
823557,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2021-22,12/01/2021,6.7,
823498,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2022,06/01/2022,6.3,
214140,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2014,12/01/2013,9,
547631,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Winter 2016-17,12/01/2016,8.4,
547629,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Summer 2017,06/01/2017,10,
669575,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2020,06/01/2020,7.3,
334213,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Annual Average 2015,01/01/2015,9.5,
669573,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2020,01/01/2020,6.3,
212088,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Annual Average 2014,12/01/2013,7.7,
547574,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Winter 2016-17,12/01/2016,7.3,
170314,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2011,12/01/2010,10.2,
213963,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2014,06/01/2014,8.8,
649992,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2018-19,12/01/2018,7,
411028,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Annual Average 2016,12/31/2015,7.6,
649829,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Summer 2019,06/01/2019,7.6,
518831,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2012-2014,01/02/2012,16.2,
412720,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Annual Average 2016,12/31/2015,18.8,
216401,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2012,06/01/2012,34.9,
216402,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2013,06/01/2013,31.5,
216329,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2012,06/01/2012,31.6,
643457,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2019,06/01/2019,19.2,
412529,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Winter 2015-16,12/01/2015,22.9,
740878,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2020-21,12/01/2020,19.9,
176660,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2012,12/01/2011,30,
175255,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Winter 2008-09,12/01/2008,30.8,
179268,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2008-09,12/01/2008,29.3,
643306,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Annual Average 2019,01/01/2019,16.5,
212315,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2013-14,12/01/2013,34,
602689,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2017-18,12/01/2017,23.6,
643303,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2019,01/01/2019,16,
179269,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Winter 2008-09,12/01/2008,29.4,
602692,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Winter 2017-18,12/01/2017,24,
412417,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Annual Average 2016,12/31/2015,18.5,
176060,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2013,06/01/2013,16.5,
602741,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2018,01/01/2018,17.9,
740933,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2021,06/01/2021,10.7,
176011,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2012,06/01/2012,17.9,
740912,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2021,06/01/2021,15.1,
179363,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2013,06/01/2013,15.9,
179358,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2012,06/01/2012,17,
179359,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2012,06/01/2012,16.3,
176072,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2013,06/01/2013,26.1,
547409,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2016-17,12/01/2016,7.8,
177195,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Winter 2009-10,12/01/2009,9.5,
605706,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2018,06/01/2018,8.1,
179498,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Winter 2009-10,12/01/2009,11,
547353,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Summer 2017,06/01/2017,9.6,
605649,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Summer 2018,06/01/2018,8.6,
547356,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2017,06/01/2017,9.1,
547358,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Winter 2016-17,12/01/2016,7.9,
212945,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2014,12/01/2013,11.2,
669855,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2020,06/01/2020,7.2,
334229,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2015,06/01/2015,10.4,
667203,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2020,06/01/2020,19.7,
176565,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Annual Average 2010,12/01/2009,19.1,
825922,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2021-22,12/01/2021,19.2,
743673,386,Ozone (O3),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2021,06/01/2021,32.3,
743660,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2021,06/01/2021,31,
172214,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Summer 2013,06/01/2013,15.9,
211767,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2014,12/01/2013,17,
742501,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Winter 2020-21,12/01/2020,6.6,
411080,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Winter 2015-16,12/01/2015,7.1,
334298,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Summer 2015,06/01/2015,8.8,
742503,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Annual Average 2021,01/01/2021,6.3,
671093,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2020,06/01/2020,30,
605345,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2018,06/01/2018,32.4,
412125,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2016,06/01/2016,34.4,
338303,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2015,06/01/2015,32.6,
651053,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2019,06/01/2019,33.6,
742508,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Summer 2021,06/01/2021,8,
823510,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Summer 2022,06/01/2022,5.8,
170379,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Annual Average 2012,12/01/2011,8.3,
334297,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Annual Average 2015,01/01/2015,7.8,
173234,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Winter 2012-13,12/01/2012,10.1,
174152,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2010,12/01/2009,9.6,
669684,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Winter 2019-20,12/01/2019,7.5,
823396,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Annual Average 2022,01/01/2022,6.4,
823426,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2022,01/01/2022,5.7,
628531,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,4,Queens,2015-2017,01/01/2015,9.6,
741239,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2021,06/01/2021,8.7,
827012,386,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),Summer 2022,06/01/2022,37.7,
826339,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2022,06/01/2022,8.5,
171617,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2009-10,12/01/2009,25.4,
211775,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Annual Average 2014,12/01/2013,22.1,
549943,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2017,06/01/2017,16.2,
549945,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2016-17,12/01/2016,26.9,
172622,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2010,12/01/2009,23.4,
336650,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2015,06/01/2015,10.8,
171704,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2012-13,12/01/2012,25.7,
628463,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309,Union Square - Lower East Side,2015-2017,01/01/2015,102.2,
628442,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,106,High Bridge - Morrisania,2015-2017,01/01/2015,188.6,
628449,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2015-2017,01/01/2015,15.8,
518885,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,3,Manhattan,2012-2014,01/02/2012,116.7,
131426,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,209,Bensonhurst - Bay Ridge,2009-2011,01/01/2009,20.7,
131423,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2009-2011,01/01/2009,19.5,
216287,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2012,06/01/2012,27.7,
216288,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2013,06/01/2013,25.1,
743593,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2021,06/01/2021,28.6,
216360,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2013,06/01/2013,31.9,
216359,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2012,06/01/2012,35.3,
165810,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2009-10,12/01/2009,27.5,
165928,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2011-12,12/01/2011,26.3,
667599,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2020,06/01/2020,14.8,
336639,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Winter 2014-15,12/01/2014,25,
336669,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Winter 2014-15,12/01/2014,27,
336624,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2014-15,12/01/2014,23.3,
172718,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2013,12/01/2012,18.6,
172087,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2009,06/01/2009,28.5,
172717,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2013,12/01/2012,19.9,
171629,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2010-11,12/01/2010,27.5,
741030,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2021,01/01/2021,16,
