"response","nsyll","npause","dur_s","phonationtime_s","speechrate","articulationrate","asd","nrFP","tFP_s","test_item_id","transcription","user_id","test_component_id","correct_sentence","correct_sentence2","distancelv","distancelv2"
"1f062c58-88af-4dbf-a4d3-3decdf0d2366",7,1,7.98,2.6,0.88,2.69,0.371,2,0.2,104,"before before dinner she often asks to play with her friends",29,11,"before dinner she often asks to play with her friends","before dinner she often asks to play with her friends",-7,-7
"1f0ad72c-cc17-4c21-86ee-6a226127aae4",15,0,7.98,3.15,1.88,4.76,0.21,1,0.084,142,"it is more harder to learn japanese than it is to learn english",44,12,"it is harder to learn japanese than to learn english","it is harder to learn japanese than to learn english",-11,-11
"1f185dab-9a12-41bf-91bc-ef4c2404d84d",24,1,8.01,5.9,3,4.07,0.246,5,0.979,165,"abraham lincoln is considered one of the best presidents in the united states",102,13,"abraham lincoln is considered one of the greatest presidents of the united states","abraham lincoln is considered one of the greatest presidents of the united states",-7,-7
"1f2a9d87-0988-4c24-adfb-2581c719bf4c",14,0,7.98,2.66,1.75,5.27,0.19,2,0.176,184,"a good student must do everything the teacher says",177,13,"a good student must do everything the teacher says","a good student must do everything the teacher says",0,0
"1f4415f7-50f8-4c1b-8211-780e197ea9d4",12,2,7.98,3.86,1.5,3.11,0.322,1,0.12,127,"young people usually resort to their parents to find help",84,12,"young people often seek advice from their parents about finding jobs","young people often seek advice from their parents about finding jobs",-30,-30
"1f46958c-8108-47fa-ab3b-89ee85bf7e36",13,0,7.98,4.02,1.63,3.24,0.309,3,0.616,120,"a good student must do everything the teacher says",63,11,"a good student must do everything the teacher says","a good student must do everything the teacher says",0,0
"1f4900a7-f7b7-4ed6-8527-182bae8a8b32",15,0,7.98,3.58,1.88,4.19,0.239,3,0.552,75,"girls always want to know how celebrities save it",214,10,"girls always want to know how celebrities stay fit","girls always want to know how celebrities stay fit",-4,-4
"1f53a025-5d47-4fca-affb-84fcac1e621a",13,0,7.98,4.45,1.63,2.92,0.343,0,0,81,"luxury brand are cheaper in china than in united states",270,10,"luxury brands are cheaper in china than in the united states","luxury brands are cheaper in china than in the united states",-5,-5
"1f693699-e356-4c3a-b141-982bfacb7edf",16,0,7.98,3.02,2.01,5.29,0.189,0,0,115,"its acceptable for teachers to physically punish students",148,11,"it is acceptable for teachers to physically punish students","it is acceptable for teachers to physically punish students",-2,-2
"1f6ad5f0-6667-4cab-b8da-6bb04521ccad",14,2,7.98,4.74,1.75,2.96,0.338,1,0.256,108,"kids really do want to know and ask their parents why dinosaurs died",245,11,"kids like to ask their parents why the dinosaurs died out","kids like to ask their parents why the dinosaurs died out",-30,-30
"1f8795b8-51b3-440f-9355-708f28cd8861",12,2,7.98,2.26,1.5,5.32,0.188,2,0.192,154,"everyone loved to read comic books as a child",237,13,"everyone loves to read comic books as a child","everyone loved to read comic books as a child",-1,0
"1f8a618f-6d16-4c3b-a8eb-ed35f3589c84",5,0,8.02,1.14,0.62,4.4,0.227,1,0.12,66,"i dont understand",43,10,"some seats on planes are reserved for mothers with infants","some seats on planes are reserved for mothers with infants",-47,-47
"1f8a8692-093e-485c-a9f3-f767f6a5f270",12,1,7.98,3.42,1.5,3.5,0.285,3,0.608,183,"spending two hours in the gym is a waste of time isnt it",107,13,"spending two hours at the gym is a waste of time isnt it","spending two hours at the gym is a waste of time isnt it",-2,-2
"1f8dcd11-1070-45d8-b160-18baf6e7d530",13,0,7.98,3.63,1.63,3.58,0.279,0,0,144,"new zealand is more greener and beautiful than other countries",108,12,"new zealand is greener and more beautiful than other countries","new zealand is greener and more beautiful than other countries",-10,-10
"1f93ae1b-ccdb-4ae9-b9c7-5d85812f4cd3",12,2,7.98,4.21,1.5,2.85,0.351,1,0.162,97,"women like jewelry necklaces",251,11,"women like to buy jewellery necklaces and rings when they get married","women like to buy jewellery necklaces and rings when they get married",-41,-41
"1fa1b6b7-f714-4864-a04b-6ff86199dadb",15,0,7.98,3.97,1.88,3.78,0.265,3,0.576,46,"everyone look at a graphic book as a child",32,10,"everyone loves to read comic books as a child","everyone loved to read comic books as a child",-14,-14
"1fa24cd7-e441-4260-9b52-6f7e89558d44",16,1,7.98,4.88,2.01,3.28,0.305,2,0.33,91,"a good teacher makes learning joyful for students",275,11,"a good teacher makes learning a joy for students","a good teacher makes learning a joy for students",-5,-5
"1fa82749-eb18-4d37-90dc-75366f889695",15,1,7.98,3.41,1.88,4.4,0.227,4,0.289,176,"new zealand is greener and more beautiful than other countries",38,13,"new zealand is greener and more beautiful than other countries","new zealand is greener and more beautiful than other countries",0,0
"1fae84de-b389-4a49-b784-d0ac8b7034d7",14,1,7.98,3.63,1.75,3.85,0.259,2,0.272,182,"the chinese people were the first to learn on the moon werent they",212,13,"the chinese people were the first to land on the moon werent they","the chinese people were the first to land on the moon werent they",-3,-3
"1fc32ea7-a8a5-4d7b-800a-b1a302a7d448",13,3,7.98,4.64,1.63,2.8,0.357,0,0,147,"it is acceptable for teachers to physically punish students",101,12,"it is acceptable for teachers to physically punish students","it is acceptable for teachers to physically punish students",0,0
"1fc416c4-f219-4648-93ca-5d814c822245",10,1,8,2.69,1.25,3.72,0.269,1,0.072,154,"everyone loves to read comic books as a child",217,13,"everyone loves to read comic books as a child","everyone loved to read comic books as a child",0,-1
"1fc6f0a9-119a-4726-b549-a07037718078",19,0,7.98,4.8,2.38,3.96,0.253,1,0.184,69,"abraham lincoln is considered one of the greatest presidents of the united states",60,10,"abraham lincoln is considered one of the greatest presidents of the united states","abraham lincoln is considered one of the greatest presidents of the united states",0,0
"1fd6572c-01af-470a-b6e3-b0b9e7b2e9d8",15,1,8,3.65,1.88,4.11,0.243,0,0,27,"european people are tend to be more tolerant than japanese people",201,8,"european people tend to be taller than asian people","european people tend to be taller than asian people",-20,-20
"1fd68534-5eab-45c2-babf-dfac63bdf059",11,1,8.01,3.1,1.37,3.54,0.282,1,0.488,150,"the chinese people were the first to land on the moon are they",153,12,"the chinese people were the first to land on the moon werent they","the chinese people were the first to land on the moon werent they",-4,-4
"1fe6b552-01eb-450f-a4a8-90d7de43f686",27,2,7.98,5.7,3.38,4.74,0.211,1,0.136,17,"abraham lincoln is considered one of the best presidents of the united states",253,8,"abraham lincoln is considered one of the greatest presidents of the united states","abraham lincoln is considered one of the greatest presidents of the united states",-5,-5
"1fea707c-d583-441a-82dd-8bef58d3fa8c",13,1,7.98,3.71,1.63,3.5,0.286,0,0,65,"who would like to buy jewellery necklaces and rings when they are married",137,10,"women like to buy jewellery necklaces and rings when they get married","women like to buy jewellery necklaces and rings when they get married",-10,-10
"1ff2ffe9-06b5-40dd-81e1-17ee0486fca5",10,0,7.92,3.14,1.26,3.19,0.314,2,0.671,86,"the chinese people were the first to land on the moon arent they",226,10,"the chinese people were the first to land on the moon werent they","the chinese people were the first to land on the moon werent they",-2,-2
"1ffdf4ef-d0c7-4631-9e97-23bd257d8682",14,1,7.98,4.37,1.75,3.21,0.312,0,0,113,"luxury brands are cheaper in china than in the united states",172,11,"luxury brands are cheaper in china than in the united states","luxury brands are cheaper in china than in the united states",0,0
"20059911-e6cc-4507-b27b-0c1dcedf6474",10,0,7.98,2.78,1.25,3.59,0.278,0,0,42,"to learn chinese history well you need to learn chinese",226,10,"to learn chinese history well you must learn to speak chinese","to learn chinese history well you must learn to speak chinese",-13,-13
"2026da82-f9d2-4eab-b543-98c38adf2fb7",15,0,7.98,4.08,1.88,3.68,0.272,1,0.256,178,"people who live in benzin do not need to worry about traffic jams",104,13,"people who live in beijing do not need to worry about traffic jams ","people who live in beijing do not need to worry about traffic jams ",-4,-4
"20365c39-f69e-41af-8947-162033051e73",11,2,8.05,3.15,1.37,3.49,0.287,3,0.688,164,"wedding guests should be wearing a tie",120,13,"wedding guests should be dresseded in a suit and tie","wedding guests should be dresseded in a suit and tie",-18,-18
"20462f7b-1b19-472f-9d95-92082682d89e",6,0,7.98,1.31,0.75,4.57,0.219,1,0.119,161,"i didnt catch it sorry",286,13,"women like to buy jewellery necklaces and rings when they get married","women like to buy jewellery necklaces and rings when they get married",-57,-57
"204ec665-9896-4c00-8327-8e6363464d85",12,0,7.98,4.48,1.5,2.68,0.373,0,0,55,"new technology always makes our lives easier",87,12,"new technology always makes our lives much easier ","new technology always makes our lives much easier ",-6,-6
"204f9cf0-fcdf-443c-b169-1e2ea9ed4389",12,0,7.98,3.12,1.5,3.85,0.26,2,0.232,128,"sometimes dogs knock over the trash when they are left alone",182,12,"sometimes dogs knock over the trash when they are left alone","sometimes dogs knock over the trash when they are left alone",0,0
"205944e1-0028-4f73-9da8-d50db286e199",12,0,7.98,3.28,1.5,3.66,0.273,3,0.423,10,"americans usually like to have bread for breakfast",170,8,"americans usually like to have bread for breakfast","americans usually like to have bread for breakfast",0,0
"207379ca-4bdc-415f-96a2-227fab633410",10,0,7.98,2.82,1.25,3.55,0.282,1,0.328,168,"before dinner she often asked to play with her friends",192,13,"before dinner she often asks to play with her friends","before dinner she often asks to play with her friends",-2,-2
"207c6a69-e262-4770-95a3-1690447d6ed3",15,2,7.81,4.23,1.92,3.55,0.282,2,0.606,38,"many people dont need 8 hours of sleep",289,10,"many people dont need 8 hours of sleep","many people dont need eight hours of sleep",0,-5
"2085b7a4-fc84-402a-bb7a-b15d7b4d028f",14,1,7.98,3.94,1.75,3.55,0.282,1,0.184,15,"children should not be allowed to stay out late with their friends",253,8,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-1,-1
"20892202-c9f8-4763-88af-a10e53f2444f",17,0,7.98,3.95,2.13,4.3,0.232,0,0,129,"women like to buy jewellery necklaces and rings when they get married",277,12,"women like to buy jewellery necklaces and rings when they get married","women like to buy jewellery necklaces and rings when they get married",0,0
"208b4252-2ccc-497c-ad41-5d56908e2b02",15,0,7.98,4.53,1.88,3.31,0.302,4,0.336,147,"it is not acceptable for teacher to physically punish students",119,12,"it is acceptable for teachers to physically punish students","it is acceptable for teachers to physically punish students",-5,-5
"208bfc09-a586-40c1-b786-58ceb3728ac8",10,2,7.98,2.54,1.25,3.93,0.254,2,0.272,100,"wedding vests should wear i",160,11,"wedding guests should be dresseded in a suit and tie","wedding guests should be dresseded in a suit and tie",-28,-28
"2093d3e9-e2ad-49cc-92ab-b6c40ff008b3",15,1,7.98,3.41,1.88,4.4,0.227,0,0,95,"young people often seek advice from their parents when theyre looking for a job",176,11,"young people often seek advice from their parents about finding jobs","young people often seek advice from their parents about finding jobs",-21,-21
"209eaf52-80ef-4c64-a61e-f874b814d971",14,1,7.98,3.95,1.75,3.54,0.282,5,0.94,12,"sometimes dogs knock over the trash when they are left alone",170,8,"sometimes dogs knock over the trash when they are left alone","sometimes dogs knock over the trash when they are left alone",0,0
"20a65e48-5462-4846-812f-be8d3a8cbf49",20,2,7.98,5.34,2.51,3.74,0.267,6,1.35,170,"because cancer still is one of the biggest issues in the world and its still not resolved",93,13,"people are not sure when scientists will find a cure for cancer","people are not sure when scientists will find a cure for cancer",-61,-61
"20ac4e3f-736e-4b38-bb01-09c50be86d2a",13,1,7.98,3.97,1.63,3.28,0.305,3,0.672,77,"many people are curious how the pyramids were built",80,10,"many people are curious about how the pyramids were built","many people are curious about how the pyramids were built",-6,-6
"20bf55af-575f-405a-851e-bdb90cc79ce3",10,3,7.98,3.71,1.25,2.69,0.371,1,0.272,149,"in the 1980s the chinese people used to",152,12,"in the 1980s many chinese people could afford luxury cars","in the 1980s many chinese people could afford luxury cars",-25,-25
"20dd0141-b797-4b15-8669-97ef1239ae44",9,0,8,2.8,1.12,3.21,0.311,4,0.691,70,"then i prepare a fig for tomorrow",43,10,"carl believes he needs to prepare an extra cake for tomorrow","carl believes he needs to prepare an extra cake for tomorrow",-32,-32
"20fef38a-d486-486f-86cd-11356fcc647d",14,2,8.05,4.62,1.74,3.03,0.33,3,0.624,181,"in the 1980s many chinese people could afford quite a lot of food",120,13,"in the 1980s many chinese people could afford luxury cars","in the 1980s many chinese people could afford luxury cars",-17,-17
"21062693-2e39-493c-a7b8-093e866f791d",14,1,7.98,3.42,1.75,4.09,0.245,2,0.424,64,"sometimes dogs knock over the trash when they are left alone",256,10,"sometimes dogs knock over the trash when they are left alone","sometimes dogs knock over the trash when they are left alone",0,0
"2117a2f7-6084-4a48-9dbd-e75df4abcad5",17,2,7.98,4.69,2.13,3.63,0.276,0,0,97,"women likes to bite your necklaces and rings before marriage",160,11,"women like to buy jewellery necklaces and rings when they get married","women like to buy jewellery necklaces and rings when they get married",-25,-25
"21236c0b-f366-41fc-86ae-8870123af48c",18,0,7.98,4.32,2.26,4.17,0.24,3,0.448,101,"abraham lincoln is considered one of the best presidents of the united states",230,11,"abraham lincoln is considered one of the greatest presidents of the united states","abraham lincoln is considered one of the greatest presidents of the united states",-5,-5
"212f1a5b-31d6-4433-a4ec-a4426b6f6d1d",13,1,7.98,2.94,1.63,4.42,0.226,0,0,81,"luxury brands are cheaper in china than in the united states",256,10,"luxury brands are cheaper in china than in the united states","luxury brands are cheaper in china than in the united states",0,0
"21497b91-2449-4940-8605-31a7bac9abeb",13,0,7.98,2.99,1.63,4.34,0.23,1,0.12,176,"new zealand is greener and more beautiful than other countries",257,13,"new zealand is greener and more beautiful than other countries","new zealand is greener and more beautiful than other countries",0,0
"214b2b52-e399-4e76-ac46-41613b33e404",11,0,7.98,3.74,1.38,2.94,0.34,2,0.24,122,"everyone loves reading comic books when they are a child",213,12,"everyone loves to read comic books as a child","everyone loved to read comic books as a child",-18,-19
