text,response,count
"Dort ist keine Socke, sondern %%.",unterhose,3
"Dort ist keine Socke, sondern %%.",handschuh,2
"Dort ist keine Socke, sondern %%.",loch,2
"Dort ist keine Socke, sondern %%.",schal,2
"Dort ist keine Socke, sondern %%.",strumpf,2
"Dort ist keine Socke, sondern %%.",baugerüst,1
"Dort ist keine Socke, sondern %%.",bluse,1
"Dort ist keine Socke, sondern %%.",fuß,1
"Dort ist keine Socke, sondern %%.",haarband,1
"Dort ist keine Socke, sondern %%.",hoodie,1
"Dort ist keine Socke, sondern %%.",socke,1
"Dort ist keine Socke, sondern %%.",staub,1
"Dort ist keine Socke, sondern %%.",strümfe,1
"Dort ist keine Socke, sondern %%.",zwei.,1
"Dort ist keine Straße, sondern %%.",,13
"Dort ist keine Straße, sondern %%.",wiese,3
"Dort ist keine Straße, sondern %%.",allee,2
"Dort ist keine Straße, sondern %%.",autobahn,2
"Dort ist keine Straße, sondern %%.",bürgersteig,2
"Dort ist keine Straße, sondern %%.",fahrradweg,2
"Dort ist keine Straße, sondern %%.",feld,2
"Dort ist keine Straße, sondern %%.",feldweg,2
"Dort ist keine Straße, sondern %%.",haus,2
"Dort ist keine Straße, sondern %%.",trampelpfad,2
"Dort ist keine Straße, sondern %%.",felder,1
"Dort ist keine Straße, sondern %%.",fußgängerweg,1
"Dort ist keine Straße, sondern %%.",fußgängerzone,1
"Dort ist keine Straße, sondern %%.",gasse,1
"Dort ist keine Straße, sondern %%.",gehweg,1
"Dort ist keine Straße, sondern %%.",holzweg,1
"Dort ist keine Straße, sondern %%.",kiesweg,1
"Dort ist keine Straße, sondern %%.",mauer,1
"Dort ist keine Straße, sondern %%.",odysseus,1
"Dort ist keine Straße, sondern %%.",parkplatz,1
"Dort ist keine Straße, sondern %%.",pfad,1
"Dort ist keine Straße, sondern %%.",schild,1
"Dort ist keine Straße, sondern %%.",schleichweg,1
"Dort ist keine Straße, sondern %%.",schulweg.,1
"Dort ist keine Straße, sondern %%.",waldweg,1
"Dort ist keine Tasche, sondern %%.",rucksack,19
"Dort ist keine Tasche, sondern %%.",beutel,4
"Dort ist keine Tasche, sondern %%.",koffer,4
"Dort ist keine Tasche, sondern %%.",tüte,3
"Dort ist keine Tasche, sondern %%.",ball,1
"Dort ist keine Tasche, sondern %%.",box,1
"Dort ist keine Tasche, sondern %%.",cherubim,1
"Dort ist keine Tasche, sondern %%.",flasche,1
"Dort ist keine Tasche, sondern %%.",handtuch,1
"Dort ist keine Tasche, sondern %%.",kiste,1
"Dort ist keine Tasche, sondern %%.",kleid,1
"Dort ist keine Tasche, sondern %%.",korb,1
"Dort ist keine Tasche, sondern %%.",laptoptasche,1
"Dort ist keine Tasche, sondern %%.",mütze,1
"Dort ist keine Tasche, sondern %%.",sack,1
"Dort ist keine Tasche, sondern %%.",sack.,1
"Dort ist keine Tasche, sondern %%.",schminktischspiegel,1
"Dort ist keine Tasche, sondern %%.",songwriter,1
"Dort ist keine Tasche, sondern %%.",taschentuch,1
"Dort ist keine Tasche, sondern %%.",tasse,1
"Dort ist keine Tasche, sondern %%.",tischtennis,1
"Dort ist keine Tasse, sondern %%.",glas,13
"Dort ist keine Tasse, sondern %%.",teller,11
"Dort ist keine Tasse, sondern %%.",becher,9
"Dort ist keine Tasse, sondern %%.",krug,2
"Dort ist keine Tasse, sondern %%.",bong.,1
"Dort ist keine Tasse, sondern %%.",bowl,1
"Dort ist keine Tasse, sondern %%.",flasche,1
"Dort ist keine Tasse, sondern %%.",kanne,1
"Dort ist keine Tasse, sondern %%.",schale,1
"Dort ist keine Tasse, sondern %%.",schüssel,1
"Dort ist keine Tasse, sondern %%.",strohhalm,1
"Dort ist keine Tasse, sondern %%.",student,1
"Dort ist keine Tasse, sondern %%.",tee,1
"Dort ist keine Tasse, sondern %%.",tier,1
"Dort ist keine Tasse, sondern %%.",vase,1
"Dort ist keine Tasse, sondern %%.",zeiger,1
"Dort ist keine Treppe, sondern %%.",aufzug,23
"Dort ist keine Treppe, sondern %%.",rutsche,5
"Dort ist keine Treppe, sondern %%.",fahrstuhl,2
"Dort ist keine Treppe, sondern %%.",wand,2
"Dort ist keine Treppe, sondern %%.",abhang,1
"Dort ist keine Treppe, sondern %%.",abrund,1
"Dort ist keine Treppe, sondern %%.",berggorilla,1
"Dort ist keine Treppe, sondern %%.",drei,1
"Dort ist keine Treppe, sondern %%.",durchgang,1
"Dort ist keine Treppe, sondern %%.",falltür,1
"Dort ist keine Treppe, sondern %%.",giraffe,1
"Dort ist keine Treppe, sondern %%.",haus,1
"Dort ist keine Treppe, sondern %%.",leiter,1
"Dort ist keine Treppe, sondern %%.",matratze,1
"Dort ist keine Treppe, sondern %%.",rampe,1
"Dort ist keine Treppe, sondern %%.",saal,1
"Dort ist keine Treppe, sondern %%.",stufe,1
"Dort ist keine Treppe, sondern %%.",todesfalle,1
"Dort ist keine Treppe, sondern %%.",tür,1
"Dort ist keine Trommel, sondern %%.",schlagzeug,14
"Dort ist keine Trommel, sondern %%.",gitarre,6
"Dort ist keine Trommel, sondern %%.",klavier,4
"Dort ist keine Trommel, sondern %%.",xylophon,3
"Dort ist keine Trommel, sondern %%.",becken,2
"Dort ist keine Trommel, sondern %%.",cello,2
"Dort ist keine Trommel, sondern %%.",trompete,2
"Dort ist keine Trommel, sondern %%.",blockflöte,1
"Dort ist keine Trommel, sondern %%.",bongo,1
"Dort ist keine Trommel, sondern %%.",brot,1
"Dort ist keine Trommel, sondern %%.",character(0),1
"Dort ist keine Trommel, sondern %%.",geige,1
"Dort ist keine Trommel, sondern %%.",junge,1
"Dort ist keine Trommel, sondern %%.",onkel,1
"Dort ist keine Trommel, sondern %%.",pauke,1
"Dort ist keine Trommel, sondern %%.",rassel,1
"Dort ist keine Trommel, sondern %%.",saxophon,1
"Dort ist keine Trommel, sondern %%.",schallplatten,1
"Dort ist keine Trommel, sondern %%.",schlaginstrument,1
"Dort ist keine Trommel, sondern %%.",topf,1
"Dort ist keine Trommel, sondern %%.",triangel,1
"Dort ist keine Tür, sondern %%.",fenster,26
"Dort ist keine Tür, sondern %%.",tor,20
"Dort ist keine Tür, sondern %%.",wand,10
"Dort ist keine Tür, sondern %%.",durchgang,6
"Dort ist keine Tür, sondern %%.",torbogen,4
"Dort ist keine Tür, sondern %%.",vorhang,4
"Dort ist keine Tür, sondern %%.",loch,3
"Dort ist keine Tür, sondern %%.",mauer,3
"Dort ist keine Tür, sondern %%.",spiegel,3
"Dort ist keine Tür, sondern %%.",schrank,2
"Dort ist keine Tür, sondern %%.",attrappe,1
"Dort ist keine Tür, sondern %%.",ausgang,1
"Dort ist keine Tür, sondern %%.",drache,1
"Dort ist keine Tür, sondern %%.",fuß,1
"Dort ist keine Tür, sondern %%.",garten,1
"Dort ist keine Tür, sondern %%.",labyrinthzugang,1
"Dort ist keine Tür, sondern %%.",pforte,1
"Dort ist keine Tür, sondern %%.",politiker,1
"Dort ist keine Tür, sondern %%.",scheune,1
"Dort ist keine Tür, sondern %%.",stethoskop,1
"Dort ist keine Tür, sondern %%.",stuhl,1
"Dort ist keine Tür, sondern %%.",tisch,1
"Dort ist keine Tür, sondern %%.",veloziped,1
"Dort ist keine Uhr, sondern %%.",wecker,6
"Dort ist keine Uhr, sondern %%.",handy,4
"Dort ist keine Uhr, sondern %%.",zeit,4
"Dort ist keine Uhr, sondern %%.",wand,3
"Dort ist keine Uhr, sondern %%.",armband,2
"Dort ist keine Uhr, sondern %%.",bildschirm,2
"Dort ist keine Uhr, sondern %%.",gemälde,2
"Dort ist keine Uhr, sondern %%.",lampe,2
"Dort ist keine Uhr, sondern %%.",attrappe,1
"Dort ist keine Uhr, sondern %%.",bombe,1
"Dort ist keine Uhr, sondern %%.",brille,1
"Dort ist keine Uhr, sondern %%.",fenster,1
"Dort ist keine Uhr, sondern %%.",fleck,1
"Dort ist keine Uhr, sondern %%.",gebieter.,1
"Dort ist keine Uhr, sondern %%.",hand,1
"Dort ist keine Uhr, sondern %%.",kreis,1
"Dort ist keine Uhr, sondern %%.",luftballon,1
"Dort ist keine Uhr, sondern %%.",ring,1
"Dort ist keine Uhr, sondern %%.",schild,1
"Dort ist keine Uhr, sondern %%.",sonne,1
"Dort ist keine Uhr, sondern %%.",spiegel,1
"Dort ist keine Uhr, sondern %%.",taschentuch,1
"Dort ist keine Uhr, sondern %%.",thermometer,1
"Dort ist keine Uhr, sondern %%.",tur,1
"Dort ist keine Uhr, sondern %%.",urne,1
"Dort ist keine Uhr, sondern %%.",vorhang,1
"Dort ist keine Uhr, sondern %%.",wnad,1
"Dort ist keine Uhr, sondern %%.",zeiger,1
"Dort ist keine Uhr, sondern %%.",zeitangabe,1
"Dort ist keine Uhr, sondern %%.",zeitgeber,1
"Dort ist keine Wohnung, sondern %%.",haus,34
"Dort ist keine Wohnung, sondern %%.",keller,2
"Dort ist keine Wohnung, sondern %%.",brücke,1
"Dort ist keine Wohnung, sondern %%.",bunker,1
"Dort ist keine Wohnung, sondern %%.",ferienhaus,1
"Dort ist keine Wohnung, sondern %%.",industriehalle,1
"Dort ist keine Wohnung, sondern %%.",männerwohnheim,1
"Dort ist keine Wohnung, sondern %%.",müllhalde.,1
"Dort ist keine Wohnung, sondern %%.",plantage,1
"Dort ist keine Wohnung, sondern %%.",rathaus,1
"Dort ist keine Wohnung, sondern %%.",staubsauger,1
"Dort ist keine Wohnung, sondern %%.",terasse,1
"Dort ist keine Wohnung, sondern %%.",wg,1
"Dort ist keine Wurzel, sondern %%.",baum,13
"Dort ist keine Wurzel, sondern %%.",erde,4
"Dort ist keine Wurzel, sondern %%.",knolle,4
"Dort ist keine Wurzel, sondern %%.",blatt,3
"Dort ist keine Wurzel, sondern %%.",ast,2
"Dort ist keine Wurzel, sondern %%.",krone,2
"Dort ist keine Wurzel, sondern %%.",stock,2
"Dort ist keine Wurzel, sondern %%.",blätter,1
"Dort ist keine Wurzel, sondern %%.",blüte,1
"Dort ist keine Wurzel, sondern %%.",brett,1
"Dort ist keine Wurzel, sondern %%.",holz,1
"Dort ist keine Wurzel, sondern %%.",laptoptasche,1
"Dort ist keine Wurzel, sondern %%.",loch,1
"Dort ist keine Wurzel, sondern %%.",münze,1
"Dort ist keine Wurzel, sondern %%.",quadrat,1
"Dort ist keine Wurzel, sondern %%.",rübe,1
"Dort ist keine Wurzel, sondern %%.",sackgasse,1
"Dort ist keine Wurzel, sondern %%.",stamm,1
"Dort ist keine Wurzel, sondern %%.",stein,1
"Dort ist keine Wurzel, sondern %%.",stiel,1
"Dort ist keine Wurzel, sondern %%.",stolpersteine,1
"Dort ist keine Wurzel, sondern %%.",straße,1
"Dort ist keine Wurzel, sondern %%.",taschentuch,1
"Dort ist keine Wurzel, sondern %%.",zahn,1
"Dort ist keine Xbox, sondern %%.",playstation,21
"Dort ist keine Xbox, sondern %%.",wii,10
"Dort ist keine Xbox, sondern %%.",ps4,2
"Dort ist keine Xbox, sondern %%.",radio,2
"Dort ist keine Xbox, sondern %%.",dvd,1
"Dort ist keine Xbox, sondern %%.",fernseher,1
"Dort ist keine Xbox, sondern %%.",kopf,1
"Dort ist keine Xbox, sondern %%.",kreisel,1
"Dort ist keine Xbox, sondern %%.",laptop,1
"Dort ist keine Xbox, sondern %%.",nintendo switch,1
"Dort ist keine Xbox, sondern %%.",palystation,1
"Dort ist keine Xbox, sondern %%.",playsation,1
"Dort ist keine Xbox, sondern %%.",playsi,1
"Dort ist keine Xbox, sondern %%.",ps5,1
"Dort ist keine Xbox, sondern %%.",stuhl,1
"Dort ist keine Xbox, sondern %%.",ybox,1
"Dort ist keine Zeitung, sondern %%.",buch,11
"Dort ist keine Zeitung, sondern %%.",magazin,11
"Dort ist keine Zeitung, sondern %%.",zeitschrift,8
"Dort ist keine Zeitung, sondern %%.",roman,2
"Dort ist keine Zeitung, sondern %%.",altpapier,1
"Dort ist keine Zeitung, sondern %%.",auto,1
"Dort ist keine Zeitung, sondern %%.",bass,1
"Dort ist keine Zeitung, sondern %%.",bibliothek,1
"Dort ist keine Zeitung, sondern %%.",bildschirm,1
"Dort ist keine Zeitung, sondern %%.",bus,1
"Dort ist keine Zeitung, sondern %%.",computer,1
"Dort ist keine Zeitung, sondern %%.",handy,1
"Dort ist keine Zeitung, sondern %%.",kiosk,1
"Dort ist keine Zeitung, sondern %%.",klatschmagazin,1
"Dort ist keine Zeitung, sondern %%.",klopapier,1
"Dort ist keine Zeitung, sondern %%.",medium,1
"Dort ist keine Zeitung, sondern %%.",nachrichtensendung,1
"Dort ist keine Zeitung, sondern %%.",postbote,1
"Dort ist keine Zeitung, sondern %%.",verbrechen,1
"Dort ist keine Ziege, sondern %%.",schaf,26
"Dort ist keine Ziege, sondern %%.",esel,4
"Dort ist keine Ziege, sondern %%.",kuh,3
"Dort ist keine Ziege, sondern %%.",alpaka,1
"Dort ist keine Ziege, sondern %%.",bär,1
"Dort ist keine Ziege, sondern %%.",frosch,1
"Dort ist keine Ziege, sondern %%.",gans,1
"Dort ist keine Ziege, sondern %%.",hirte,1
"Dort ist keine Ziege, sondern %%.",katze,1
"Dort ist keine Ziege, sondern %%.",leyen.,1
"Dort ist keine Ziege, sondern %%.",löwe,1
"Dort ist keine Ziege, sondern %%.",matterhorn,1
"Dort ist keine Ziege, sondern %%.",papierkorb,1
"Dort ist keine Ziege, sondern %%.",pferd,1
"Dort ist keine Ziege, sondern %%.",reh,1
"Dort ist keine Ziege, sondern %%.",schaaf,1
"Dort ist keine Ziege, sondern %%.",wal,1
"Dort ist keine Zigarette, sondern %%.",joint,7
"Dort ist keine Zigarette, sondern %%.",zigarre,6
"Dort ist keine Zigarette, sondern %%.",kaugummi,4
"Dort ist keine Zigarette, sondern %%.",pfeife,4
"Dort ist keine Zigarette, sondern %%.",aschenbecher,3
"Dort ist keine Zigarette, sondern %%.",feuerzeug,3
"Dort ist keine Zigarette, sondern %%.",shisha,2
"Dort ist keine Zigarette, sondern %%.",streichholz,2
"Dort ist keine Zigarette, sondern %%.",,1
"Dort ist keine Zigarette, sondern %%.",bleistift,1
"Dort ist keine Zigarette, sondern %%.",buch,1
"Dort ist keine Zigarette, sondern %%.",docht,1
"Dort ist keine Zigarette, sondern %%.",dübel,1
"Dort ist keine Zigarette, sondern %%.",feurzeug,1
"Dort ist keine Zigarette, sondern %%.",gabel,1
"Dort ist keine Zigarette, sondern %%.",kippe,1
"Dort ist keine Zigarette, sondern %%.",limette,1
"Dort ist keine Zigarette, sondern %%.",lungenkrebs,1
"Dort ist keine Zigarette, sondern %%.",mülleimer,1
"Dort ist keine Zigarette, sondern %%.",rauch,1
"Dort ist keine Zigarette, sondern %%.",stift,1
"Dort ist keine Zigarette, sondern %%.",tabakstumpf,1
"Dort ist keine Zigarette, sondern %%.",vape,1
"Dort ist keine Zigarette, sondern %%.",wasser,1
"Dort ist keine Zitrone, sondern %%.",limette,17
"Dort ist keine Zitrone, sondern %%.",orange,15
"Dort ist keine Zitrone, sondern %%.",melone,2
"Dort ist keine Zitrone, sondern %%.",ananas,1
"Dort ist keine Zitrone, sondern %%.",apfelsine,1
"Dort ist keine Zitrone, sondern %%.",banane,1
"Dort ist keine Zitrone, sondern %%.",bild,1
"Dort ist keine Zitrone, sondern %%.",birne,1
"Dort ist keine Zitrone, sondern %%.",eis,1
"Dort ist keine Zitrone, sondern %%.",flasche,1
"Dort ist keine Zitrone, sondern %%.",gurke,1
"Dort ist keine Zitrone, sondern %%.",melon,1
"Dort ist keine Zitrone, sondern %%.",schimmel,1
"Dort ist keine Zitrone, sondern %%.",spinatblatt,1
"Dort ist keine Zitrone, sondern %%.",trauben,1
"Dort ist keine Zitrone, sondern %%.",zitronensaft,1
"Dort ist keine Zwiebel, sondern %%.",knoblauch,17
"Dort ist keine Zwiebel, sondern %%.",kartoffel,4
"Dort ist keine Zwiebel, sondern %%.",lauch,4
"Dort ist keine Zwiebel, sondern %%.",kartoffeln,3
"Dort ist keine Zwiebel, sondern %%.",gurke,2
"Dort ist keine Zwiebel, sondern %%.",karotte,2
"Dort ist keine Zwiebel, sondern %%.",apfel,1
"Dort ist keine Zwiebel, sondern %%.",banane,1
"Dort ist keine Zwiebel, sondern %%.",füller,1
"Dort ist keine Zwiebel, sondern %%.",gemüse,1
"Dort ist keine Zwiebel, sondern %%.",hut,1
"Dort ist keine Zwiebel, sondern %%.",ingwer,1
"Dort ist keine Zwiebel, sondern %%.",knoblauchzehe,1
"Dort ist keine Zwiebel, sondern %%.",mandarine,1
"Dort ist keine Zwiebel, sondern %%.",möhre,1
"Dort ist keine Zwiebel, sondern %%.",orange,1
"Dort ist keine Zwiebel, sondern %%.",paprika,1
"Dort ist keine Zwiebel, sondern %%.",pflanzenknolle,1
"Dort ist keine Zwiebel, sondern %%.",schalotte,1
"Dort ist keine Zwiebel, sondern %%.",scharlotte,1
"Dort ist keine Zwiebel, sondern %%.",zitrone,1
"Dort sind keine Linsen, sondern %%.",spätzle,10
"Dort sind keine Linsen, sondern %%.",bohnen,9
"Dort sind keine Linsen, sondern %%.",erbsen,4
"Dort sind keine Linsen, sondern %%.",reis,4
"Dort sind keine Linsen, sondern %%.",brille,2
"Dort sind keine Linsen, sondern %%.",kichererbsen,2
"Dort sind keine Linsen, sondern %%.",brillen,1
"Dort sind keine Linsen, sondern %%.",brot,1
"Dort sind keine Linsen, sondern %%.",fleisch,1
"Dort sind keine Linsen, sondern %%.",kartoffeln,1
"Dort sind keine Linsen, sondern %%.",matratzen,1
"Dort sind keine Linsen, sondern %%.",möhren,1
"Dort sind keine Linsen, sondern %%.",nudeln,1
"Dort sind keine Linsen, sondern %%.",quinoa,1
"Dort sind keine Linsen, sondern %%.",saitenwurst brot,1
"Dort sind keine Linsen, sondern %%.",schoten,1
"Dort sind keine Linsen, sondern %%.",stein,1
"Dort sind keine Linsen, sondern %%.",steine,1
"Dort sind keine Linsen, sondern %%.",teller,1
"Dort sind keine Linsen, sondern %%.",tomaten,1
"Dort sind keine Linsen, sondern %%.",viele binsen.,1
"Dort sind keine Linsen, sondern %%.",würstchen,1
