DATAFLOW,LAST UPDATE,freq,age,n_lang,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Ireland,2022,27.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Iceland,2022,29.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Italy,2022,28.0,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Lithuania,2022,50.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Luxembourg,2022,27.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Latvia,2022,38.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Malta,2022,51.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Netherlands,2022,30.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Norway,2022,16.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Poland,2022,32.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Portugal,2022,28.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Romania,2022,11.9,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Serbia,2022,47.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Sweden,2022,52.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Slovenia,2022,29.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Slovakia,2022,32.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Türkiye,2022,22.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Austria,2022,58.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Belgium,2022,30.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bulgaria,2022,31.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Cyprus,2022,64.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Czechia,2022,49.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Germany,2022,42.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Denmark,2022,30.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Euro area – 20 countries (from 2023),2022,39.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Estonia,2022,23.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2022,59.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2022,36.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2022,39.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2022,25.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2022,35.6,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2022,51.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2022,29.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Ireland,2022,35.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Iceland,2022,23.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Italy,2022,41.4,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lithuania,2022,49.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Luxembourg,2022,10.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Latvia,2022,33.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Malta,2022,47.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Netherlands,2022,21.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Norway,2022,12.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Poland,2022,42.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Portugal,2022,36.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Romania,2022,36.9,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Serbia,2022,58.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Sweden,2022,56.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Slovenia,2022,18.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Slovakia,2022,34.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Türkiye,2022,72.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Austria,2022,37.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Belgium,2022,28.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Bulgaria,2022,31.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Cyprus,2022,62.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Czechia,2022,41.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Germany,2022,22.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Denmark,2022,27.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Euro area – 20 countries (from 2023),2022,34.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Estonia,2022,20.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Greece,2022,56.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Spain,2022,37.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,European Union - 27 countries (from 2020),2022,36.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Finland,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,France,2022,32.5,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Croatia,2022,44.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Hungary,2022,39.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Ireland,2022,34.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Iceland,2022,20.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Italy,2022,46.2,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Lithuania,2022,48.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Luxembourg,2022,8.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Latvia,2022,29.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Malta,2022,48.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Netherlands,2022,20.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Norway,2022,8.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Poland,2022,45.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Portugal,2022,36.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Romania,2022,42.0,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Serbia,2022,37.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Sweden,2022,45.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovenia,2022,13.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovakia,2022,24.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Türkiye,2022,72.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Austria,2022,62.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Belgium,2022,31.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Bulgaria,2022,32.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Cyprus,2022,68.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Czechia,2022,50.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Germany,2022,47.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Denmark,2022,31.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Euro area – 20 countries (from 2023),2022,41.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Estonia,2022,26.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Greece,2022,65.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Spain,2022,35.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,European Union - 27 countries (from 2020),2022,41.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Finland,2022,29.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,France,2022,36.8,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Croatia,2022,52.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Hungary,2022,27.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Ireland,2022,35.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 69 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Iceland,2022,26.8,
